,Time,timestamps_x,lon_x,oxy,car,iron,bins_x,timestamps_y,lon_y,Np,dens,vel,vr,vn,vt,bins_y
324,2022-02-20 06:22:41.083000,1645338161.0830002,232.26237064833964,0.051282726,1.1819291,0.09376054,,1645338160.084706,232.2625259390632,11.372242,5.2100638390957466,519.1974,519.1974,-1.4381446,13.0879965,
325,2022-02-20 06:32:41.607000,1645338761.607,232.16895632737803,0.04691054,1.1480306,0.091443084,,1645338760.085738,232.16919296463416,11.907096,5.453897024590594,515.89075,515.89075,2.2302053,12.464059,
326,2022-02-20 06:42:41.605000,1645339361.605,232.07562553919965,0.041383766,1.1371522,0.100941695,,1645339360.0867698,232.07586170049296,10.18264,4.663001792981324,554.4759,554.4759,6.227108,19.676025,
327,2022-02-20 06:52:41.603000,1645339961.6030002,231.9822964623452,0.047401983,1.2591892,0.11366784,,1645339960.0878022,231.98253214770585,10.313561,4.7219125013957735,541.238,541.238,-6.584247,24.282997,
328,2022-02-20 07:02:41.601000,1645340561.6009998,231.88896909792345,0.033743158,1.4836211,0.1040724,,1645340560.088834,231.8892043073361,9.920053,4.540747066397792,527.23096,527.23096,10.059259,24.648268,
329,2022-02-20 07:12:41.601000,1645341161.6009998,231.79564313592417,0.047429126,1.3491577,0.09721167,,1645341160.089866,231.79587818049407,9.570661,4.379850599195118,552.93225,552.93225,22.610203,26.380123,
330,2022-02-20 07:22:41.599000,1645341761.599,231.7023191995872,0.03713451,1.0218229,0.09180067,,1645341760.090898,231.70255376824696,11.06257,5.061478765913772,520.32733,520.32733,14.197747,14.654049,
331,2022-02-20 07:32:41.597000,1645342361.597,231.60899697892705,0.05092561,1.4188205,0.107843,,1645342360.0919309,231.6092310715405,10.917025,4.993783280441617,533.09314,533.09314,14.133551,22.356548,
332,2022-02-20 07:42:41.595000,1645342961.595,231.51567647501165,0.05072257,1.1665819,0.08522976,,1645342960.092963,231.5159100917297,9.692723,4.432769947963294,507.23434,507.23434,18.436838,-7.9034824,
333,2022-02-20 07:52:41.593000,1645343561.593,231.42235768892405,0.051809434,1.3264912,0.08804618,,1645343560.093995,231.42259082977583,9.386942,4.291977781082471,541.91943,541.91943,-25.293901,2.778152,
334,2022-02-20 08:02:41.591000,1645344161.591,231.32904062176215,0.051486235,1.1567312,0.0898859,,1645344160.095027,231.32927328673424,9.840197,4.498223650444388,534.57446,534.57446,-24.94631,-0.9569448,
335,2022-02-20 08:12:41.590000,1645344761.5900002,231.2357251190555,0.039696176,1.1997466,0.12059825,,1645344760.0960588,231.23595746373425,13.765063,6.290995776634823,525.6552,525.6552,50.41036,9.787014,
336,2022-02-20 08:22:41.588000,1645345361.588,231.14241149297587,0.045451976,1.1874527,0.12385188,,1645345360.097091,231.14264336181503,10.48468,4.790714159125338,554.17236,554.17236,-22.024454,16.766006,
337,2022-02-20 08:32:41.586000,1645345961.586,231.04909958906433,0.04519437,1.3409629,0.115391426,,1645345960.098124,231.0493309819267,10.656942,4.868347361364809,553.7296,553.7296,-15.619871,24.153883,
338,2022-02-20 08:42:41.584000,1645346561.584,230.95578940839263,0.050917193,1.1815876,0.13893083,,1645346560.099156,230.9560203254748,10.736418,4.903567865967193,543.4537,543.4537,-27.948671,3.9543161,
339,2022-02-20 08:52:41.582000,1645347161.582,230.8624809520918,0.048756745,1.2746577,0.13388382,,1645347160.100188,230.86271139337865,10.782571,4.923556587906631,544.62006,544.62006,-26.930023,13.702817,
340,2022-02-20 09:02:41.582000,1645347761.582,230.76917391017815,0.04518345,1.2404981,0.13388342,,1645347760.10122,230.7694041867269,9.166152,4.184537578922255,557.71643,557.71643,-12.336155,24.506596,
341,2022-02-20 09:12:41.580000,1645348361.58,230.67586890583135,0.05248041,1.607037,0.13199368,,1645348360.102252,230.6760987066226,11.42481,5.214506360758231,519.3652,519.3652,27.666714,-19.99228,
342,2022-02-20 09:22:41.578000,1645348961.5779998,230.582565629092,0.049158882,1.1212186,0.13406305,,1645348960.103284,230.5827949541265,10.561924,4.819600019332618,518.3647,518.3647,1.9992343,-50.03389,
343,2022-02-20 09:32:41.576000,1645349561.576,230.48926408105044,0.04264645,1.1730684,0.14197384,,1645349560.104317,230.4894929301921,11.610602,5.296957044899886,523.942,523.942,34.43413,-43.387753,
344,2022-02-20 09:42:41.574000,1645350161.574,230.39596426279704,0.054696724,1.2138608,0.14273994,,1645350160.105349,230.396192636226,13.348671,6.0885439270881525,534.2204,534.2204,39.118786,-19.904945,
345,2022-02-20 09:52:41.573000,1645350761.573,230.30266601992335,0.061339665,1.2371548,0.15182784,,1645350760.106381,230.30289407315428,10.836137,4.941440731741361,516.12683,516.12683,5.2763696,-26.410593,
346,2022-02-20 10:02:41.571000,1645351361.571,230.20936966453877,0.06317679,1.3441944,0.14402507,,1645351360.107413,230.20959724208367,10.062809,4.587773975200313,514.3726,514.3726,8.11891,-29.685087,
347,2022-02-20 10:12:41.569000,1645351961.569,230.11607504221837,0.0555734,1.3166378,0.16260262,,1645351960.108445,230.1163021440788,10.495749,4.784096066793938,528.02783,528.02783,-18.119577,-1.2123553,
348,2022-02-20 10:22:41.567000,1645352561.5670002,230.02278215404124,0.06748178,1.4773897,0.1595797,,1645352560.109477,230.0230087802452,10.9744835,5.001199228099201,545.5758,545.5758,-39.291233,-19.096516,
349,2022-02-20 10:32:41.565000,1645353161.5649998,229.92949100113037,0.06251789,1.3846531,0.14369562,,1645353160.1105092,229.9297171517074,10.694113,4.87234950749012,537.90247,537.90247,-31.174355,-39.13965,
350,2022-02-20 10:42:41.563000,1645353761.563,229.8362015845803,0.04876548,1.1524177,0.16382076,,1645353760.111542,229.83642725935107,10.078439,4.590822714146035,539.37463,539.37463,-37.70878,-39.790752,
351,2022-02-20 10:52:41.562000,1645354361.5619998,229.7429137499891,0.05748844,1.231876,0.14617011,,1645354360.112574,229.74313910463107,10.528312,4.794679262000782,508.72412,508.72412,-19.738707,-26.066452,
352,2022-02-20 11:02:41.560000,1645354961.56,229.6496278094215,0.06097145,1.5097324,0.16003136,,1645354960.113606,229.64985268844933,10.529918,4.794345695588515,527.8646,527.8646,-32.744213,-45.984123,
353,2022-02-20 11:12:41.558000,1645355561.558,229.5563436084741,0.058080383,1.2852454,0.1510044,,1645355560.114638,229.5565680119171,11.581934,5.272164760423542,511.8963,511.8963,-12.860448,-9.005107,
354,2022-02-20 11:22:41.556000,1645356161.556,229.46306114827289,0.055341512,1.2180462,0.13651803,,1645356160.11567,229.4632850761463,11.162788,5.080238254498482,511.1065,511.1065,-3.4308352,6.703037,
355,2022-02-20 11:32:41.554000,1645356761.554,229.36978042990185,0.044673398,1.5835952,0.15577559,,1645356760.1167018,229.3700038822204,11.540851,5.251128987349,511.352,511.352,14.705225,8.076012,
356,2022-02-20 11:42:41.554000,1645357361.554,229.27650114353852,0.060137965,1.5453403,0.1492877,,1645357360.117735,229.2767244310876,11.243178,5.114549923188545,505.29373,505.29373,-21.10241,-3.7510295,
357,2022-02-20 11:52:41.552000,1645357961.552,229.18322391214477,0.05710852,1.4186803,0.13976583,,1645357960.118767,229.1834467241488,10.955504,4.982578316597395,510.7748,510.7748,-0.85842174,13.56748,
358,2022-02-20 12:02:41.550000,1645358561.5500002,229.08994842587947,0.040921398,1.2758776,0.13470063,,1645358400.119524,229.11504418145867,10.654868,4.845058277855134,497.07874,497.07874,-12.556482,-6.7038946,
359,2022-02-20 12:12:41.548000,1645359161.548,228.99667468582885,0.0549153,1.4871297,0.13682508,,1645359160.120831,228.9968965468176,11.228574,5.104499380162723,501.42828,501.42828,-21.862864,4.393848,
360,2022-02-20 12:22:41.546000,1645359761.5459998,228.9034026931375,0.0438981,1.2520335,0.14428945,,1645359760.121863,228.9036240786265,10.503559,4.773846056158904,498.87088,498.87088,-0.84040415,6.8908763,
361,2022-02-20 12:32:41.545000,1645360361.5449998,228.81013229342565,0.054565694,1.6024903,0.12496331,,1645360360.122895,228.81035335889788,10.930425,4.96675009839709,499.87518,499.87518,4.6425533,3.3558981,
362,2022-02-20 12:42:41.543000,1645360961.543,228.71686379869143,0.062519826,1.48439,0.15181257,,1645360960.123927,228.7170843886907,9.182381,4.171515781627529,490.7893,490.7893,4.630364,11.068875,
363,2022-02-20 12:52:41.541000,1645361561.541,228.6235970546109,0.040296704,1.4772782,0.14544919,,1645361560.12496,228.62381716901623,10.781201,4.896762695071104,500.81485,500.81485,6.268131,8.435918,
364,2022-02-20 13:02:41.539000,1645362161.539,228.53033206227383,0.061200682,1.4755284,0.13317512,,1645362160.1259918,228.5305517012364,10.54922,4.790331125087567,501.11746,501.11746,-25.556364,-10.996364,
365,2022-02-20 13:12:41.537000,1645362761.537,228.43706882277004,0.06739036,1.5754106,0.12976398,,1645362760.1270242,228.43728798633447,11.034262,5.009469315683802,496.60406,496.60406,-5.7879887,8.455157,
366,2022-02-20 13:22:41.537000,1645363361.537,228.34380702637245,0.050729234,1.3851901,0.1543824,,1645363360.128056,228.34402602540155,10.448618,4.742534808430941,498.0438,498.0438,1.1044278,14.335617,
367,2022-02-20 13:32:41.535000,1645363961.535,228.25054729591784,0.047414865,1.3617471,0.15076342,,1645363960.129088,228.2507658195583,10.796232,4.899221908839029,523.37726,523.37726,13.887309,29.567656,
368,2022-02-20 13:42:41.533000,1645364561.533,228.15728932161565,0.06427302,1.446528,0.13970117,,1645364560.13012,228.15750736986897,11.155722,5.061226314254969,505.86093,505.86093,-8.77605,13.805,
369,2022-02-20 13:52:41.531000,1645365161.531,228.06403310460257,0.06914045,1.4390676,0.13734148,,1645365160.1311529,228.0642506773461,11.69064,5.302730589074918,502.643,502.643,14.851267,10.289225,
370,2022-02-20 14:02:41.529000,1645365761.529,227.9707786459724,0.062094953,1.3412582,0.14106853,,1645365760.132185,227.97099574335823,10.991204,4.984363280095778,497.33554,497.33554,13.693031,20.13631,
371,2022-02-20 14:12:41.528000,1645366361.528,227.8775257914244,0.048106436,1.5358737,0.15175611,,1645366360.133217,227.87774256889327,9.072165,4.113187005827447,511.85364,511.85364,-1.6099783,31.248856,
372,2022-02-20 14:22:41.526000,1645366961.526,227.78427485289075,0.062757656,1.3815947,0.13984442,,1645366960.134249,227.78449115504404,10.626425,4.816791146336452,512.9652,512.9652,-2.0066335,31.1932,
373,2022-02-20 14:32:41.524000,1645367561.524,227.691025676069,0.056171216,2.035903,0.13069431,,1645367560.1352808,227.69124150292205,10.575659,4.792710076427017,519.03766,519.03766,-1.5244174,30.343071,
374,2022-02-20 14:42:41.522000,1645368161.5219998,227.5977782620846,0.06329894,1.7689413,0.14309877,,1645368160.1363132,227.59799361365253,10.629004,4.8158099629397695,513.6723,513.6723,0.81230474,32.219425,
375,2022-02-20 14:52:41.520000,1645368761.52,227.5045326120353,0.07819908,1.563507,0.15287673,,1645368760.137345,227.5047474883188,10.057138,4.555690993230776,504.09113,504.09113,-7.573637,28.859314,
376,2022-02-20 15:02:41.520000,1645369361.52,227.41128841621435,0.07757668,1.4828857,0.13792717,,1645369360.138378,227.4115031279113,10.295027,4.662408581412846,523.6837,523.6837,-9.227386,27.714458,
377,2022-02-20 15:12:41.518000,1645369961.518,227.3180462973783,0.06362538,1.7180154,0.15279889,,1645369960.13941,227.3182605338298,11.395338,5.159564656054412,534.3338,534.3338,-1.182413,26.884203,
378,2022-02-20 15:22:41.516000,1645370561.516,227.22480594583067,0.068463534,1.8774539,0.124687225,,1645370560.140442,227.2250197070379,10.773202,4.876785127660375,526.31683,526.31683,-4.2566276,14.806429,
379,2022-02-20 15:32:41.514000,1645371161.514,227.13156736265736,0.07537019,1.4101019,0.11321348,,1645371160.141474,227.13178064864988,9.650133,4.367421199839497,531.1852,531.1852,-8.382952,5.3512793,
380,2022-02-20 15:42:41.513000,1645371761.513,227.03833039361956,0.054208882,1.7478641,0.1136798,,1645371760.142506,227.03854335979648,11.267548,5.098284955338743,552.4097,552.4097,-24.939314,17.011812,
381,2022-02-20 15:52:41.511000,1645372361.5110002,226.9450953505726,0.079940505,1.3935125,0.13372765,,1645372360.143538,226.94530784157703,13.1301985,5.939760088059855,545.3933,545.3933,-6.3263936,15.787616,
382,2022-02-20 16:02:41.509000,1645372961.5089998,226.8518620792752,0.06179612,1.5419304,0.12601231,,1645372960.1445708,226.8520740949284,10.037097,4.539506267732596,533.89453,533.89453,-3.0944445,22.737675,
383,2022-02-20 16:12:41.507000,1645373561.507,226.75863058084684,0.05510896,1.3513713,0.12465058,,1645373560.1456032,226.7588421213449,10.559747,4.774818494401004,532.7235,532.7235,7.912336,24.15744,
384,2022-02-20 16:22:41.505000,1645374161.505,226.6654008563753,0.05510727,1.9185671,0.113404274,,1645374160.146635,226.66561192173285,11.527707,5.211336792880884,519.89374,519.89374,-19.311956,26.058512,
385,2022-02-20 16:32:41.504000,1645374761.504,226.57217275161167,0.07667548,1.6988692,0.1315872,,1645374760.147667,226.5723834972261,8.686479,3.926022497498492,507.8459,507.8459,-15.186782,27.35469,
386,2022-02-20 16:42:41.502000,1645375361.502,226.4789465784717,0.07011732,1.9046998,0.13821664,,1645375360.1486988,226.4791568489588,10.600589,4.790069521756198,508.49298,508.49298,-2.3324804,30.513643,
387,2022-02-20 16:52:41.500000,1645375961.5,226.38572218263215,0.08389337,2.0715082,0.099013254,,1645375960.1497312,226.3859319780216,10.25972,4.635003940248187,527.6104,527.6104,-5.4932694,15.235407,
388,2022-02-20 17:02:41.498000,1645376561.498,226.29249956525723,0.058835894,1.6133436,0.11301857,,1645376560.150764,226.2927088853997,11.143289,5.033044146596862,528.6444,528.6444,6.9989624,13.374368,
389,2022-02-20 17:12:41.498000,1645377161.498,226.19927841672677,0.07210411,1.6698339,0.13186605,,1645377160.151796,226.19948757254429,10.5505905,4.764275441756781,496.96094,496.96094,3.8604932,12.7531595,
390,2022-02-20 17:22:41.496000,1645377761.496,226.10605935962295,0.07244566,2.0035841,0.1150631,,1645377760.152828,226.10626804038355,10.101239,4.560342498978431,494.1128,494.1128,-4.800949,21.831387,
391,2022-02-20 17:32:41.494000,1645378361.4940002,226.0128420843501,0.066923484,1.9560311,0.12279336,,1645378360.15386,226.0130502900548,9.676514,4.367615608001378,481.05286,481.05286,-8.385016,23.714659,
392,2022-02-20 17:42:41.492000,1645378961.492,225.91962659200183,0.06634651,1.9497366,0.100168,,1645378960.154892,225.91983432268256,9.784156,4.4152116171585,478.86078,478.86078,-9.902355,22.456335,
393,2022-02-20 17:52:41.490000,1645379561.4899998,225.8264128837478,0.06992951,1.861242,0.10664726,,1645379560.155924,225.8266201394037,11.017513,4.970663800593505,491.1693,491.1693,-3.3352373,30.104656,
394,2022-02-20 18:02:41.489000,1645380161.4889998,225.733200805313,0.055855226,2.5353715,0.09732139,,1645380160.156956,225.73340774132947,10.403869,4.692759443608663,486.64578,486.64578,-5.7060437,24.925095,
395,2022-02-20 18:12:41.487000,1645380761.487,225.6399906685511,0.076806635,1.9345315,0.08918564,,1645380760.157989,225.64019712942,11.185739,5.044297551783191,477.44687,477.44687,-9.658382,16.140036,
396,2022-02-20 18:22:41.485000,1645381361.485,225.5467823192302,0.054900877,2.6188102,0.1007836,,1645381360.1590211,225.54698830514715,9.820829,4.42778758141661,475.07333,475.07333,-9.694644,19.390203,
397,2022-02-20 18:32:41.483000,1645381961.483,225.4535757584919,0.062395222,2.7279775,0.07310906,,1645381960.160053,225.4537812694432,10.923183,4.923686533883296,495.33972,495.33972,-2.336807,28.83258,
398,2022-02-20 18:42:41.483000,1645382561.483,225.36037067677583,0.05381034,1.9584477,0.0947996,,1645382560.161085,225.3605760234504,10.684019,4.81480119038992,491.21768,491.21768,-5.584327,22.536669,
399,2022-02-20 18:52:41.481000,1645383161.481,225.2671676965483,0.060088243,2.2620273,0.107297234,,1645383160.162117,225.2673725683117,10.086449,4.544483175186954,487.87683,487.87683,-13.223956,16.527632,
400,2022-02-20 19:02:41.479000,1645383761.479,225.1739665083035,0.041769054,2.033863,0.08544421,,1645383760.163149,225.17417090514184,11.544152,5.200088735209893,481.07526,481.07526,-5.829366,12.486595,
401,2022-02-20 19:12:41.477000,1645384361.477,225.08076711312685,0.07567363,1.976264,0.08401572,,1645384360.164182,225.08097103492008,11.6606655,5.251392931842856,479.0409,479.0409,-18.379705,5.9942226,
402,2022-02-20 19:22:41.476000,1645384961.476,224.9875693568308,0.061913796,1.7535379,0.09289678,,1645384960.165214,224.9877729590632,12.635634,5.689193130465058,475.6751,475.6751,-0.52489316,6.809254,
403,2022-02-20 19:32:42.243000,1645385562.243,224.8942541060221,0.0709467,2.5954082,0.07778387,,1645385564.166253,224.893955376064,11.259317,5.068360074771645,473.44772,473.44772,-8.358389,-1.5663466,
404,2022-02-20 19:42:42.247000,1645386162.247,224.80105916725864,0.06430372,1.6950171,0.09491355,,1645386164.167285,224.8007609040543,11.891703,5.351824253167777,469.11505,469.11505,-0.93718624,-7.0391498,
405,2022-02-20 19:52:42.245000,1645386762.245,224.70786695806575,0.07580231,2.313526,0.09298572,,1645386764.1683168,224.7075682296916,12.9331665,5.81922368919029,471.93182,471.93182,2.9108372,-1.539417,
406,2022-02-20 20:02:42.244000,1645387362.244,224.61467639229704,0.07357819,2.920188,0.10434373,,1645387364.1693492,224.614377354096,11.702626,5.264363579504284,469.7123,469.7123,-5.1161423,-4.6938906,
407,2022-02-20 20:12:42.242000,1645387962.242,224.5214877817289,0.054945715,1.9669743,0.10470677,,1645387964.170381,224.52118827839865,12.295875,5.529989459035989,468.25607,468.25607,-15.261372,-0.009495492,
408,2022-02-20 20:22:42.240000,1645388562.24,224.4283009721866,0.046066992,2.13301,0.08764815,,1645388564.171413,224.4280010037212,13.025518,5.856824494722635,464.65173,464.65173,12.747459,-1.7546389,
409,2022-02-20 20:32:42.238000,1645389162.2380002,224.3351159647788,0.06405994,2.8211265,0.08424405,,1645389164.172446,224.33481553107765,12.086087,5.433193965787671,466.02567,466.02567,-2.7615082,12.474697,
410,2022-02-20 20:42:42.236000,1645389762.236,224.24193276066993,0.07342818,2.2305515,0.08273962,,1645389764.173478,224.24163186190523,10.301434,4.629876662822634,448.78308,448.78308,-1.3023224,0.75168735,
411,2022-02-20 20:52:42.236000,1645390362.236,224.1487510503717,0.05674229,2.2346642,0.087895244,,1645390364.17451,224.1484499971758,11.589876,5.207782048070162,465.50336,465.50336,3.3936884,1.5509615,
412,2022-02-20 21:02:42.234000,1645390962.234,224.05557145624783,0.061545435,2.6652994,0.088707566,,1645390964.175542,224.0552699380266,12.036867,5.407414949705801,464.01923,464.01923,-1.5531605,-3.1477938,
413,2022-02-20 21:12:42.232000,1645391562.232,223.96239366882097,0.06582187,2.3542192,0.0949996,,1645391564.176574,223.96209168558127,12.457687,5.595203191909552,475.5948,475.5948,2.1604455,26.053297,
414,2022-02-20 21:22:42.230000,1645392162.23,223.86921768922963,0.06122494,2.506325,0.107998244,,1645392164.177606,223.86891524100827,13.411191,6.022100012804434,480.718,480.718,4.695596,18.761389,
415,2022-02-20 21:32:42.229000,1645392762.229,223.77604336333565,0.06580866,2.6269245,0.10139712,,1645392764.178638,223.7757406054481,12.366606,5.551793350531511,477.09296,477.09296,-12.567059,31.512249,
416,2022-02-20 21:42:42.227000,1645393362.227,223.68287100283817,0.058049813,3.430854,0.07507065,,1645393364.179671,223.68256777984385,11.944854,5.361246209274347,467.6317,467.6317,-3.71488,20.910475,
417,2022-02-20 21:52:42.225000,1645393962.225,223.58970045361173,0.063721,2.9215727,0.095830426,,1645393964.180703,223.5893967656988,12.49077,5.605008212539649,462.16904,462.16904,2.7948523,11.606898,
418,2022-02-20 22:02:42.223000,1645394562.223,223.49653171678293,0.056553096,2.28504,0.079868525,,1645394564.1817348,223.49622756396096,12.036086,5.399759393566967,470.013,470.013,-1.5090928,21.706982,
419,2022-02-20 22:12:42.223000,1645395162.223,223.40336448293525,0.054334756,1.8667518,0.110063106,,1645395164.1827672,223.4030601757996,11.500829,5.158463136976574,462.97003,462.97003,-2.1724427,19.399187,
420,2022-02-20 22:22:42.221000,1645395762.221,223.3101993743532,0.055677917,3.0648878,0.08741183,,1645395764.183799,223.3098946023444,11.780301,5.282623206907848,458.7951,458.7951,1.1863803,18.67111,
421,2022-02-20 22:32:42.219000,1645396362.219,223.2170360815836,0.038389027,2.3656602,0.10356718,,1645396364.184831,223.21673084473923,12.311426,5.519549544783497,450.66748,450.66748,4.2705913,15.523725,
422,2022-02-20 22:42:42.217000,1645396962.217,223.12387460578768,0.052232075,2.363558,0.11128028,,1645396964.185864,223.1235689039785,12.434705,5.5735609548103,458.91013,458.91013,-2.3240967,14.555663,
423,2022-02-20 22:52:42.216000,1645397562.216,223.03071479285592,0.06163927,2.7434816,0.10028577,,1645397564.1868958,223.0304087815084,13.963583,6.257431867920918,444.03473,444.03473,-0.34715286,22.362566,
424,2022-02-20 23:02:42.214000,1645398162.2140002,222.93755695445967,0.09644003,1.6939999,0.084548086,,1645398164.187928,222.9372504783391,14.2066965,6.364940125700067,500.96292,500.96292,-4.73317,24.72086,
425,2022-02-21 05:27:19.380000,1645421239.38,219.35590595040344,0.094713226,3.6267762,0.23612723,,1645421240.227625,219.3557744465089,16.909609,7.510127598858832,376.11243,376.11243,22.680363,17.76215,
426,2022-02-21 05:37:19.383000,1645421839.383,219.26282005117753,0.106460854,4.0812197,0.24511078,,1645421840.228657,219.26268885524297,13.070354,5.803663205836279,368.4748,368.4748,20.16711,15.670767,
427,2022-02-21 05:47:19.379000,1645422439.379,219.16973710418227,0.12707056,4.7305255,0.21634416,,1645422440.2296891,219.16960513022184,14.295477,6.346211536059241,368.8702,368.8702,22.649149,14.513025,
428,2022-02-21 05:57:19.374000,1645423039.374,219.0766561797271,0.12206442,3.4129674,0.27528659,,1645423040.230721,219.076523272652,13.033362,5.784600937545203,367.4642,367.4642,15.765266,15.666294,
429,2022-02-21 06:07:19.370000,1645423639.37,218.98357696872452,0.10147182,3.9682004,0.23482248,,1645423640.2317529,218.9834432836782,15.457449,6.858920492389636,378.87775,378.87775,25.249817,7.57182,
430,2022-02-21 06:17:19.367000,1645424239.367,218.8904994723313,0.09988335,3.7784371,0.26250958,,1645424240.232785,218.89036516450875,14.435325,6.403914072622153,374.46274,374.46274,11.017767,24.58778,
431,2022-02-21 06:27:19.363000,1645424839.3630002,218.79742400203776,0.112647496,3.2665803,0.21621773,,1645424840.233817,218.7972889163217,15.934171,7.067232444355312,383.8002,383.8002,34.767925,11.178981,
432,2022-02-21 06:37:19.361000,1645425439.3609998,218.70435009359176,0.12126071,3.20098,0.24553339,,1645425440.23485,218.704214540102,13.871091,6.150798143233773,377.72137,377.72137,32.266243,9.954158,
433,2022-02-21 06:47:19.358000,1645426039.358,218.61127821357385,0.10568833,4.2908244,0.21798031,,1645426040.235882,218.61114203737367,15.021523,6.659410140572289,385.07788,385.07788,30.899805,13.812014,
434,2022-02-21 06:57:19.354000,1645426639.354,218.5182083631561,0.11002207,4.1109986,0.20279872,,1645426640.236914,218.5180714091671,16.297987,7.223649270897737,390.04218,390.04218,32.668114,11.99172,
435,2022-02-21 07:07:19.351000,1645427239.351,218.4251402332764,0.14747763,4.9509897,0.17982054,,1645427240.237946,218.4250026566341,11.566803,5.125507853780937,398.37808,398.37808,12.795268,25.826096,
436,2022-02-21 07:17:19.347000,1645427839.347,218.33207413536823,0.14897443,3.9591076,0.17645377,,1645427840.238978,218.331935780986,12.581931,5.574061115025661,396.17184,396.17184,-4.048577,42.22653,
437,2022-02-21 07:27:19.344000,1645428439.344,218.2390097603545,0.11716048,4.668754,0.16764174,,1645428440.24001,218.2388707833913,12.214508,5.410049498908991,400.84677,400.84677,6.4558105,31.296001,
438,2022-02-21 07:37:19.341000,1645429039.3409998,218.1459472645643,0.11161124,4.8927836,0.18985699,,1645429040.2410429,218.1458076648664,13.192701,5.841976453323781,396.31204,396.31204,10.041792,36.443165,
439,2022-02-21 07:47:19.338000,1645429639.3379998,218.05288664916847,0.14003247,3.4052835,0.195035,,1645429640.242075,218.05274642692723,11.456014,5.071779749976477,403.9687,403.9687,3.06139,46.263294,
440,2022-02-21 07:57:19.334000,1645430239.334,217.95982807045016,0.10265749,3.592898,0.17576806,,1645430240.243107,217.95968707059367,11.129113,4.925929474032537,411.60126,411.60126,-21.274738,71.40682,
441,2022-02-21 08:07:19.332000,1645430839.332,217.8667710643095,0.081423156,3.9732196,0.21362771,,1645430840.244139,217.866629597052,10.160278,4.496079482741969,419.19684,419.19684,-15.233356,59.524216,
442,2022-02-21 08:17:19.329000,1645431439.329,217.77371609719023,0.09016157,4.183163,0.1919394,,1645431440.2451708,217.7735740075009,10.486323,4.639298793399001,413.44922,413.44922,2.4069958,37.91815,
443,2022-02-21 08:27:19.325000,1645432039.325,217.68066317032927,0.098429725,3.4214156,0.2167594,,1645432040.246203,217.6805203031,9.21821,4.077335112619864,411.8936,411.8936,4.072931,22.562656,
444,2022-02-21 08:37:19.323000,1645432639.323,217.5876118195959,0.074575216,1.7569504,0.19465022,,1645432640.247235,217.58746848505092,9.257694,4.093863052730737,415.78296,415.78296,-0.76650226,14.993014,
445,2022-02-21 08:47:19.320000,1645433239.32,217.4945625114817,0.09452522,2.2069778,0.21637823,,1645433240.248268,217.49441855440708,11.202291,4.952653733864892,389.98837,389.98837,-2.186388,24.085546,
446,2022-02-21 08:57:19.318000,1645433839.318,217.40151493698875,0.07772691,3.8244193,0.18833126,,1645433840.2493,217.4013705126292,9.408062,4.158454331028026,409.52954,409.52954,3.8798075,14.207715,
447,2022-02-21 09:07:19.314000,1645434439.314,217.30846956255303,0.12464418,2.7165127,0.21890049,,1645434440.250332,217.3083243607862,9.4802885,4.189420285153831,410.50604,410.50604,-4.7839804,24.568518,
448,2022-02-21 09:20:20.712000,1645435220.712,217.18729580751355,0.093355805,3.0172307,0.23439214,,1645435220.2516742,217.18736719071188,9.142918,4.039131056555231,415.944,415.944,2.9922273,25.750208,
449,2022-02-21 09:30:20.715000,1645435820.7150002,217.09425370328952,0.0926215,3.1590936,0.2619106,,1645435820.252706,217.09432539021608,10.974888,4.847343399181714,406.9351,406.9351,5.3491926,25.433413,
450,2022-02-21 09:40:20.713000,1645436420.7129998,217.0012142682587,0.12644082,3.7238626,0.1620751,,1645436420.253738,217.0012854835585,11.848902,5.232175843304589,402.29477,402.29477,10.254182,26.431082,
451,2022-02-21 09:50:20.709000,1645437020.709,216.90817703837152,0.11528679,2.7259302,0.21597189,,1645437020.2547698,216.9082474719628,11.23222,4.958728568459214,393.83585,393.83585,18.25572,17.814308,
452,2022-02-21 10:00:20.707000,1645437620.707,216.81514139459864,0.09251206,3.7224312,0.18138288,,1645437620.2558022,216.815211356606,8.629113,3.808652982774833,399.52097,399.52097,11.952793,16.474848,
453,2022-02-21 10:10:20.704000,1645438220.704,216.72210780327157,0.11143499,3.7091024,0.17454605,,1645438220.256834,216.7221771386842,12.325155,5.438737600924497,410.18878,410.18878,30.957945,-10.144714,
454,2022-02-21 10:20:20.702000,1645438820.702,216.62907595552443,0.09003418,2.3767476,0.14651485,,1645438820.257867,216.62914481922704,10.076228,4.445331428124299,451.53793,451.53793,28.842588,-27.553646,
455,2022-02-21 10:30:20.700000,1645439420.7,216.53604600757117,0.099022366,2.6157303,0.17919296,,1645439420.258899,216.5361143997781,10.692579,4.716165710828754,409.56607,409.56607,21.34851,-8.792426,
456,2022-02-21 10:40:20.696000,1645440020.696,216.4430182707077,0.060320202,2.1903307,0.17085996,,1645440020.2599308,216.4430858813376,10.957754,4.832017860517629,433.41635,433.41635,25.709679,-3.956504,
457,2022-02-21 10:50:20.694000,1645440620.6940002,216.34999212597117,0.07912031,1.7533576,0.16144624,,1645440620.260963,216.35005926511843,9.5503,4.210409684617612,434.5371,434.5371,23.084517,-14.250024,
