,Time,timestamps,lon,BrR2,Br,Bn,Bt,B,olon
9372,2022-03-03 13:26:02.500,1646313917.296001,73.36417925954805,-2.5259138066647417,-8.508143,-4.535104,9.848069,13.781876818054428,83.76020138466103
9373,2022-03-03 13:28:07.500,1646314042.295001,73.38745673236434,-2.8125293561129783,-9.474191,-4.3921595,8.475219,13.449189465387208,83.7417699296708
9374,2022-03-03 13:30:12.500,1646314167.2940009,72.96764901141971,-2.8512348601993973,-9.605209,-1.4542347,7.466946,12.252759732537037,83.72333868360076
9375,2022-03-03 13:32:17.500,1646314292.293001,73.4978210402796,-1.806706335400968,-6.0868163,6.344293,8.321155,12.105412296729908,83.70490764649821
9376,2022-03-03 13:34:22.500,1646314417.292001,73.28602189758595,-3.100974670512471,-10.447915,-0.8884874,6.348214,12.257575563584332,83.68647681835793
9377,2022-03-03 13:36:27.500,1646314542.291001,72.45061798567016,-2.9519706365649525,-9.946545,0.09019461,7.413921,12.4059710260398,83.66804619922698
9378,2022-03-03 13:38:32.500,1646314667.290002,71.85468576667711,-1.957867805807458,-6.597393,3.889023,10.330714,12.859772394594472,83.64961578898723
9379,2022-03-03 13:40:37.500,1646314792.289002,72.48576560806764,-0.2532098952204114,-0.85329354,7.3186574,10.813049,13.084834147989094,83.63118558795352
9380,2022-03-03 13:42:42.500,1646314917.286996,72.59642991577081,-2.363675796806491,-7.9658933,3.264775,9.586684,12.884825260106007,83.61275574436132
9381,2022-03-03 13:44:47.500,1646315042.285996,72.53044061566422,-1.657520703001425,-5.5864296,7.569196,8.393051,12.607308549043015,83.5943259615399
9382,2022-03-03 13:46:52.500,1646315167.284996,72.46436403596334,-1.628453069079022,-5.4888253,-4.3225107,10.307021,12.45174621569102,83.57589638786524
9383,2022-03-03 13:48:57.500,1646315292.283996,72.16001869591203,-2.117156970568429,-7.1365123,-5.331263,9.136614,12.760481510045626,83.55746702338378
9384,2022-03-03 13:51:02.500,1646315417.282997,72.5562077499355,-1.1464005448546255,-3.864543,0.4977191,12.323899,12.925204194269227,83.53903786793411
9385,2022-03-03 13:53:07.500,1646315542.281997,72.74826017826625,-3.3117874716108453,-11.164853,4.781982,4.779364,13.05234134569078,83.52060892188898
9386,2022-03-03 13:55:12.500,1646315667.280997,72.2288714454969,-3.3730646249277365,-11.372188,5.1998124,3.7163627,13.045154679822277,83.50218018509278
9387,2022-03-03 13:57:17.500,1646315792.2799969,72.35545799935024,-1.2816474150310366,-4.321323,8.096019,8.168055,12.285620806524795,83.48375165760132
9388,2022-03-03 13:59:22.500,1646315917.278997,72.30279777467197,-0.975423505903532,-3.2890477,9.130871,7.7720575,12.433644589372118,83.46532333941121
9389,2022-03-03 14:01:27.500,1646316042.277001,72.96290768416804,-1.432719537388768,-4.8313327,-10.285347,5.1316786,12.468530940820424,83.44689537742529
